PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallZAmb4
109,2026-01-30,16:47:22,1,1,"Robb, Nicholas",822851,Right,GRA_CAN,"Cameron, Griffin",823123,Left,GRA_CAN,Undefined,4,Bottom,0,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,76.09064,0.326699,-0.049784,2619.912338,47.922032,07:30:00,6.39422,1.55582,5.56229,-59.18928,-9.94556,-12.82638,1.767,0.44045,69.77952,-10.432128,-2.346146,0.505065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.43768,-4.56343,-1.5431,50,6.3839,0.58572,-110.48978,-1.33883,7.86919,21.74101,-37.75223,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20260130-BrazellField-Private-1,05f00330-fe36-11f0-8fae-ff45f50b8d2e,74.62895,NA,NA,6.31113,NA,NA,NA,NA,NA,NA,296dd021-e1ba-4166-a216-44c298becbac,2026-01-30,23:47:22,2026-01-30T23:47:22Z,2026-01-30T23:47:22Z,NA,v3,5310,5310,NA,"Galvan, Marcus",821906,Right,GRA_CAN,0697242a-28e6-4f77-b7b4-1c5f7e2f1420,54.93857,-111.4573,10.87051,6.4061,0.34123,-18.87612,-1.56137,0.23552,3.93459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,37.905544,49.189666,1712.262392,0.653557,07:15:00,-0.754127,0.40583,0.516328,-38.979361,48.470392,73.491533,-0.270382,158.416219,-0.895245,-20.741948,0.895245,-0.35416,0.270382,16.805384,-15.687018,0.35416,-0.35416,-158.416219,15.687018,0.270382,20.741948,-16.805384,-0.270382,0.35416,0.895245,-0.895245
110,2026-01-30,16:47:38,1,2,"Robb, Nicholas",822851,Right,GRA_CAN,"Cameron, Griffin",823123,Left,GRA_CAN,Undefined,4,Bottom,0,0,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,NA,82.65778,-0.117142,-1.682186,1297.940878,293.310566,03:45:00,5.87008,2.17026,5.65645,-45.91203,-4.02406,12.82957,1.93478,1.67015,74.87735,-8.537384,0.615027,0.465818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.98796,-1.46213,-2.03574,50,5.83177,2.98221,-119.84764,-1.86907,-9.99267,26.79614,-34.26486,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20260130-BrazellField-Private-1,0f6bd6a0-fe36-11f0-8fae-ff45f50b8d2e,80.91673,NA,NA,7.78042,NA,NA,NA,NA,NA,NA,296dd021-e1ba-4166-a216-44c298becbac,2026-01-30,23:47:38,2026-01-30T23:47:38Z,2026-01-30T23:47:38Z,NA,v3,5310,5310,NA,"Galvan, Marcus",821906,Right,GRA_CAN,ab10bcf1-25b7-4cf8-bb5e-01882c61bcf2,54.84052,-120.92507,13.39807,5.87922,-0.49135,-17.13243,-2.16373,3.384,-4.99634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,253.801497,44.214573,930.277406,0.716733,02:30:00,-0.701508,-0.689704,-0.179428,-32.513271,-31.28631,50.709978,0.929105,164.196654,-0.355837,5.780301,0.355837,-0.100714,-0.929105,69.043702,68.295762,0.100714,0.100714,-164.196654,-68.295762,0.929105,-5.780301,-69.043702,-0.929105,-0.100714,0.355837,-0.355837
111,2026-01-30,16:47:52,1,3,"Robb, Nicholas",822851,Right,GRA_CAN,"Cameron, Griffin",823123,Left,GRA_CAN,Undefined,4,Bottom,0,1,1,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,NA,82.517080000000007,-0.863438,-3.663319,1331.827698,263.730705,02:45:00,6.03506,2.13339,5.95189,-38.43569,2.93543,13.84954,2.02961,-0.1146,75.16686,-7.967213,-1.177092,0.462935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.17052,2.22563,-1.84927,50,5.94509,7.10742,-119.58071,-3.0566,-11.72928,24.90541,-28.97901,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20260130-BrazellField-Private-1,17e13690-fe36-11f0-8fae-ff45f50b8d2e,81.42058,NA,NA,7.35022,NA,NA,NA,NA,NA,NA,296dd021-e1ba-4166-a216-44c298becbac,2026-01-30,23:47:52,2026-01-30T23:47:52Z,2026-01-30T23:47:52Z,NA,v3,5310,5310,NA,"Galvan, Marcus",821906,Right,GRA_CAN,64e6fc78-3a93-4793-a66a-46ef69cfe779,54.54579,-120.52376,12.45271,6.04005,-1.9593,-14.48951,-2.12681,7.55155,-5.86464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,243.926641,38.459585,1042.883779,0.783047,02:15:00,-0.632034,-0.712651,-0.304405,-36.772516,-33.477942,51.456031,0.961313,153.699495,-0.246943,7.010389,0.246943,-0.122049,-0.961313,75.593335,74.010741,0.122049,0.122049,-153.699495,-74.010741,0.961313,-7.010389,-75.593335,-0.961313,-0.122049,0.246943,-0.246943
112,2026-01-30,16:48:11,1,4,"Robb, Nicholas",822851,Right,GRA_CAN,"Cameron, Griffin",823123,Left,GRA_CAN,Undefined,4,Bottom,0,1,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,NA,85.97371,-2.523989,-1.72991,2686.606117,91.353295,09:00:00,6.12726,2.04903,5.67716,-36.77439,1.3311,-7.34922,0.7072,-0.17656,79.4324,-9.218223,-3.04593,0.444289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.27347,1.71756,-1.89846,50,5.8911,4.06958,-124.76034,-6.80374,5.16469,24.85907,-29.46419,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20260130-BrazellField-Private-1,2301e060-fe36-11f0-8fae-ff45f50b8d2e,84.83772,NA,NA,6.5413,NA,NA,NA,NA,NA,NA,296dd021-e1ba-4166-a216-44c298becbac,2026-01-30,23:48:11,2026-01-30T23:48:11Z,2026-01-30T23:48:11Z,NA,v3,5310,5310,NA,"Galvan, Marcus",821906,Right,GRA_CAN,09b7952f-39ce-4b19-a8bd-c4d607f84cb7,54.82259,-125.71759,12.42953,6.13124,-5.66916,-14.7321,-2.05134,3.8707,2.58235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,90.049696,78.474804,536.780793,0.199799,09:00:00,-0.98724,0.156455,0.029643,71.880358,28.085145,66.417055,-0.213102,166.028057,-0.948124,-13.64472,0.948124,-0.235901,0.213102,12.667421,-12.304226,0.235901,-0.235901,-166.028057,12.304226,0.213102,13.64472,-12.667421,-0.213102,0.235901,0.948124,-0.948124
113,2026-01-30,16:48:28,1,5,"Robb, Nicholas",822851,Right,GRA_CAN,"Cameron, Griffin",823123,Left,GRA_CAN,Undefined,4,Bottom,0,2,2,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,NA,92.00371,-2.635443,-1.483627,2108.394565,252.176707,02:30:00,6.15665,2.03018,5.8251,-28.18667,4.94402,12.13497,1.35518,1.66188,84.48435,-7.824235,0.695242,0.414273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.59126,3.59512,-1.91601,50,5.92453,2.92193,-133.50664,-7.17305,-11.89458,28.78196,-25.68627,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20260130-BrazellField-Private-1,2d9a6e70-fe36-11f0-8fae-ff45f50b8d2e,90.98455,NA,NA,7.51936,NA,NA,NA,NA,NA,NA,296dd021-e1ba-4166-a216-44c298becbac,2026-01-30,23:48:28,2026-01-30T23:48:28Z,2026-01-30T23:48:28Z,NA,v3,5310,5310,NA,"Galvan, Marcus",821906,Right,GRA_CAN,b54a9db6-5a2b-4929-a7a0-c605cb3d43e0,54.67345,-134.51039,14.39098,6.15907,-6.27727,-12.84314,-2.02514,3.33675,-5.94729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,221.42103,44.900646,1493.443094,0.708332,01:30:00,-0.697108,-0.500585,-0.513279,5.973091,-53.960234,6.787284,0.856968,132.365523,-0.347286,22.382427,0.347286,-0.380787,-0.856968,67.939749,58.977809,0.380787,0.380787,-132.365523,-58.977809,0.856968,-22.382427,-67.939749,-0.856968,-0.380787,0.347286,-0.347286
114,2026-01-30,16:48:49,1,6,"Robb, Nicholas",822851,Right,GRA_CAN,"Cameron, Griffin",823123,Left,GRA_CAN,Undefined,4,Bottom,0,3,2,ChangeUp,Changeup,BallCalled,Walk,Undefined,Undefined,0,0,NA,83.23705,-2.151604,-4.510072,1430.062649,257.439332,02:30:00,6.02869,2.18529,5.94428,-36.78711,4.01721,11.73213,0.9602,-1.02908,75.94787,-8.930814,-2.407084,0.459753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.33827,3.17284,-1.83175,50,5.83644,9.02878,-120.41218,-5.74025,-10.68452,25.1929,-27.55438,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20260130-BrazellField-Private-1,39fdd170-fe36-11f0-8fae-ff45f50b8d2e,81.98412,NA,NA,7.28919,NA,NA,NA,NA,NA,NA,296dd021-e1ba-4166-a216-44c298becbac,2026-01-30,23:48:49,2026-01-30T23:48:49Z,2026-01-30T23:48:49Z,NA,v3,5310,5310,NA,"Galvan, Marcus",821906,Right,GRA_CAN,505c1826-42cc-4cab-a8a6-d7a3e4b4290b,54.55279,-121.36098,12.59645,6.03309,-4.70251,-13.77719,-2.17936,9.43117,-5.34226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,252.204674,46.579985,982.941093,0.687341,02:30:00,-0.715599,-0.681263,-0.154271,-32.146724,-30.546761,50.192052,0.923759,165.071429,-0.370047,5.661988,0.370047,-0.09866,-0.923759,68.169537,67.482013,0.09866,0.09866,-165.071429,-67.482013,0.923759,-5.661988,-68.169537,-0.923759,-0.09866,0.370047,-0.370047
115,2026-01-30,16:49:26,2,1,"Robb, Nicholas",822851,Right,GRA_CAN,"Bates, Camden",806492,Right,GRA_CAN,Undefined,4,Bottom,0,0,0,FourSeamFastBall,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,92.09285,-3.929162,-2.977251,2247.209413,190.610396,12:15:00,6.57538,1.53513,6.15349,-16.22965,16.74469,2.92677,1.58209,-0.97417,83.92034,-7.013293,-2.450332,0.413294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.37772,10.13402,-1.31015,50,6.26752,6.80679,-133.2857,-9.62734,-4.25475,30.0547,-14.03984,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20260130-BrazellField-Private-1,4fc7f940-fe36-11f0-8fae-ff45f50b8d2e,91.19998,NA,NA,8.17251,NA,NA,NA,NA,NA,NA,296dd021-e1ba-4166-a216-44c298becbac,2026-01-30,23:49:26,2026-01-30T23:49:26Z,2026-01-30T23:49:26Z,NA,v3,5310,5310,NA,"Galvan, Marcus",821906,Right,GRA_CAN,4b1d2b2f-c5cb-4945-86bc-d64d851d1728,54.34286,-134.26141,15.02735,6.57266,-9.17155,-7.01992,-1.53337,6.94492,-2.12738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,207.097268,49.736723,1452.373298,0.646301,01:00:00,-0.77,-0.345988,-0.53609,-47.390194,11.240615,-41.893783,0.086154,166.617876,-0.969231,13.331447,0.969231,-0.230584,-0.086154,5.079634,4.942405,0.230584,0.230584,-166.617876,-4.942405,0.086154,-13.331447,-5.079634,-0.086154,-0.230584,0.969231,-0.969231
116,2026-01-30,16:49:46,2,2,"Robb, Nicholas",822851,Right,GRA_CAN,"Bates, Camden",806492,Right,GRA_CAN,Undefined,4,Bottom,0,0,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,NA,86.2129,-2.007964,-2.084754,2726.028176,99.435884,09:15:00,6.28759,1.84901,5.7242,-35.58333,2.36433,-7.03618,1.45008,-0.67995,79.27155,-8.515791,-3.344577,0.443368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.98984,2.14559,-1.67055,50,6.09793,4.84436,-125.07773,-5.63821,4.72468,25.81162,-28.78353,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20260130-BrazellField-Private-1,5bf57f30-fe36-11f0-8fae-ff45f50b8d2e,85.01398,NA,NA,6.94135,NA,NA,NA,NA,NA,NA,296dd021-e1ba-4166-a216-44c298becbac,2026-01-30,23:49:46,2026-01-30T23:49:46Z,2026-01-30T23:49:46Z,NA,v3,5310,5310,NA,"Galvan, Marcus",821906,Right,GRA_CAN,8124503a-e9c5-4c29-8625-77239994b00c,54.77453,-126.05918,12.90581,6.2915,-4.54377,-14.39177,-1.85133,4.66471,2.36234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,89.250543,78.820629,528.52548,0.193881,09:00:00,-0.98647,0.159372,0.038447,68.893463,24.208616,64.594971,-0.271507,163.654082,-0.923535,-15.715693,0.923535,-0.270864,0.271507,16.382627,-15.753952,0.270864,-0.270864,-163.654082,15.753952,0.271507,15.715693,-16.382627,-0.271507,0.270864,0.923535,-0.923535
117,2026-01-30,16:50:28,2,3,"Robb, Nicholas",822851,Right,GRA_CAN,"Bates, Camden",806492,Right,GRA_CAN,Undefined,4,Bottom,0,1,1,Sinker,Sinker,InPlay,Undefined,GroundBall,Double,0,0,NA,92.14363,-1.939275,-2.490855,1994.422749,227.269027,01:30:00,6.15517,1.98257,5.83927,-19.30737,13.73099,13.71162,2.74148,0.80875,84.1818,-5.567757,-0.033661,0.413695,92.21417,5.817853,-37.208534,2784.837888,NA,NA,NA,99.52861,98.70339,-39.923207,0.805065,-7.74496,7.88961,-1.78784,50,5.98571,5.22266,-133.69785,-5.16447,-14.00266,29.13299,-17.90986,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20260130-BrazellField-Private-1,74cebbc0-fe36-11f0-8fae-ff45f50b8d2e,91.1116,4.97684,NA,7.96183,NA,NA,NA,1.83405,2.93015,-0.92168,296dd021-e1ba-4166-a216-44c298becbac,2026-01-30,23:50:28,2026-01-30T23:50:28Z,2026-01-30T23:50:28Z,LineDrive,v3,5310,5310,NA,"Galvan, Marcus",821906,Right,GRA_CAN,cd346514-cfce-40e5-9c54-031645b553c2,54.66016,-134.70948,14.5665,6.15425,-4.54256,-8.95493,-1.97764,5.7089,-7.00133,NA,1.89922,106.05842,-16.9929,NA,NA,NA,NA,NA,NA,2.99152,12.67084,-20.44123,NA,NA,NA,NA,NA,NA,-0.91065,-81.55791,4.14602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,High,NA,NA,NA,220.686311,41.394957,1496.154654,0.750169,01:15:00,-0.668431,-0.511145,-0.540306,17.05334,-51.023164,-1.581958,0.831287,124.756956,-0.316884,27.172379,0.316884,-0.456669,-0.831287,69.133255,56.231129,0.456669,0.456669,-124.756956,-56.231129,0.831287,-27.172379,-69.133255,-0.831287,-0.456669,0.316884,-0.316884
118,2026-01-30,16:51:24,3,1,"Robb, Nicholas",822851,Right,GRA_CAN,"Perez, Jaime",1000122545,Right,GRA_CAN,Undefined,4,Bottom,0,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,NA,77.46162,0.755228,-1.581049,2685.893766,47.910836,07:30:00,6.45399,1.62321,5.74897,-59.19381,-11.87327,-14.89438,2.22458,-1.09028,70.89473,-10.035958,-4.252382,0.495104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.0339,-5.71662,-1.48302,50,6.48132,3.67223,-112.45547,-0.48106,8.88248,23.03094,-39.39308,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20260130-BrazellField-Private-1,966de940-fe36-11f0-8fae-ff45f50b8d2e,76.13041,NA,NA,6.56689,NA,NA,NA,NA,NA,NA,296dd021-e1ba-4166-a216-44c298becbac,2026-01-30,23:51:24,2026-01-30T23:51:24Z,2026-01-30T23:51:24Z,NA,v3,5310,5310,NA,"Galvan, Marcus",821906,Right,GRA_CAN,cb04ee0b-2f0b-47fb-ae33-11e5c2dd96ad,54.75228,-113.42457,11.51547,6.46669,1.17652,-19.69654,-1.62967,3.29848,4.44124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,35.5806,49.104799,1758.394221,0.654678,07:15:00,-0.735845,0.390853,0.552961,107.312476,-18.696352,26.960378,-0.443408,162.065823,-0.852769,-16.021536,0.852769,-0.275999,0.443408,27.472727,-26.321497,0.275999,-0.275999,-162.065823,26.321497,0.443408,16.021536,-27.472727,-0.443408,0.275999,0.852769,-0.852769
119,2026-01-30,16:51:44,3,2,"Robb, Nicholas",822851,Right,GRA_CAN,"Perez, Jaime",1000122545,Right,GRA_CAN,Undefined,4,Bottom,0,1,0,FourSeamFastBall,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NA,91.72523,-4.260471,-3.669597,2363.001875,202.840049,12:45:00,6.48668,1.66396,6.21117,-21.09537,11.97611,4.59473,0.78136,-1.34448,84.16385,-8.197421,-2.841797,0.413902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.39264,7.72721,-1.39063,50,6.15543,8.31781,-132.69357,-10.56702,-6.0484,28.41572,-18.39802,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20260130-BrazellField-Private-1,a1ef77c0-fe36-11f0-8fae-ff45f50b8d2e,91.066,NA,NA,7.56138,NA,NA,NA,NA,NA,NA,296dd021-e1ba-4166-a216-44c298becbac,2026-01-30,23:51:44,2026-01-30T23:51:44Z,2026-01-30T23:51:44Z,NA,v3,5310,5310,NA,"Galvan, Marcus",821906,Right,GRA_CAN,1ec6a2e6-1b01-48ab-9918-8ee399282473,54.28622,-133.60829,14.20786,6.48606,-9.97478,-9.19901,-1.66152,8.51251,-3.0242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,204.857323,54.486573,1372.652956,0.580894,12:45:00,-0.825697,-0.303981,-0.475206,-50.051363,-0.344949,-45.747819,0.152415,158.526481,-0.919714,21.210425,0.919714,-0.361794,-0.152415,9.409512,8.766884,0.361794,0.361794,-158.526481,-8.766884,0.152415,-21.210425,-9.409512,-0.152415,-0.361794,0.919714,-0.919714
120,2026-01-30,16:52:02,3,3,"Robb, Nicholas",822851,Right,GRA_CAN,"Perez, Jaime",1000122545,Right,GRA_CAN,Undefined,4,Bottom,0,2,0,Slider,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,NA,85.51634,-2.389464,-1.884984,2811.363184,107.722103,09:30:00,6.39531,1.74608,5.75884,-34.75829,3.65847,-7.7604,1.27217,-0.65579,78.89268,-8.743993,-3.275749,0.446099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.43595,2.89851,-1.58511,50,6.17602,4.40089,-124.09003,-6.38019,5.36098,24.67769,-27.65161,GRA_CAN,GRA_CAN,BrazellField,TeamExclusive,Team,20260130-BrazellField-Private-1,ad0ec200-fe36-11f0-8fae-ff45f50b8d2e,84.49335,NA,NA,6.62366,NA,NA,NA,NA,NA,NA,296dd021-e1ba-4166-a216-44c298becbac,2026-01-30,23:52:02,2026-01-30T23:52:02Z,2026-01-30T23:52:02Z,NA,v3,5310,5310,NA,"Galvan, Marcus",821906,Right,GRA_CAN,6642bff2-35ce-4e68-98d5-14268cec838a,54.74001,-125.02912,12.33885,6.39879,-5.32793,-13.82581,-1.7487,4.19688,2.68049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,83.579668,78.612616,555.079719,0.197441,08:45:00,-0.986382,0.155161,0.054553,72.275406,15.968628,70.03368,-0.298124,167.975524,-0.933583,-11.470079,0.933583,-0.198856,0.298124,17.710013,-17.344978,0.198856,-0.198856,-167.975524,17.344978,0.298124,11.470079,-17.710013,-0.298124,0.198856,0.933583,-0.933583
